name,brand,rating_count,total_reviews,rating_value,price,seller_name,seller_location,seller_store_link
"(Refurbished) Nokia C3-00 (Single SIM , 2.4 Inch Display, Assorted Color) - Superb Condition, Like New",NOKIA,0,0,0,1999,GURU KIRPA TRADING_COMPANY,"Gurgaon , Haryana",http://guru-kirpa-tradingcompany.shopclues.com
"(Refurbished) OPPO F9 Pro (8 GB RAM, 256 GB Storage) - Superb Condition, Like New",Oppo,6,0,2.7,9100,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) APPLE iPhone 7 Plus (128 GB) - Superb Condition, Like New",Apple,18,1 Review,2.6,14999,Schedder Technology Solutions Pvt Ltd,"Gurgaon , Haryana",http://schedder-technology-solutions-pvt-ltd.shopclues.com
"(Refurbished) Samsung Duos GT-C3322 (Dual SIM, 2.2 Inch Display, Assorted Color) Superb Condition, Like New",Samsung,90,3 Reviews,2.8,2249,GURU KIRPA TRADING_COMPANY,"Gurgaon , Haryana",http://guru-kirpa-tradingcompany.shopclues.com
"(Refurbished) Nokia 6310 (Dual SIM, 2.8 Inch Display, Green) - Superb Condition, Like New",NOKIA,4,1 Review,2,2349,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"(Refurbished) Nokia 1208 (Single Sim, 1.5 inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,0,0,0,1099,GURU KIRPA TRADING_COMPANY,"Gurgaon , Haryana",http://guru-kirpa-tradingcompany.shopclues.com
"(Refurbished) Nokia 105 - Superb Condition, Like New",NOKIA,0,0,0,1049,GURU KIRPA TRADING_COMPANY,"Gurgaon , Haryana",http://guru-kirpa-tradingcompany.shopclues.com
"(Refurbished) Apple iPhone 8 Plus (64 GB Storage) - Superb Condition, Like New",Apple,0,0,0,15499,Schedder Technology Solutions Pvt Ltd,"Gurgaon , Haryana",http://schedder-technology-solutions-pvt-ltd.shopclues.com
"(Refurbished) APPLE iPhone 7 Plus (128 GB) - Superb Condition, Like New",Apple,0,0,0,14999,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"(Refurbished) Nokia G10 (4 GB RAM, 64 GB Storage, Black) - Superb Condition, Like New",NOKIA,0,0,0,12999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"Second Hand (Refurbished) Vivo Y81 (6GB RAM, 128GB Storage)- Superb Condition, Like New",Vivo,0,0,0,6999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"Itel Magic X (Dual Sim ,2.4 Inch Display, 1200 mAh Battery, White)_583clone",iTel,0,0,0,1799,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"(Refurbished) Honor 10 Lite (6 GB RAM, 128GB Storage, Sapphire Blue) Excellent Condition - Superb Condition, Like New",Honor,1,0,2,7529,Schedder Technology Solutions Pvt Ltd,"Gurgaon , Haryana",http://schedder-technology-solutions-pvt-ltd.shopclues.com
"Livix L200 (Dual SIM, 0.66 Inch Display, 800 mAh Battery, Yellow)",Other,0,0,0,899,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"(Refurbished) Vivo Y67 (Gold, 6GB RAM, 128GB Storage) - Superb Condition, Like New",Vivo,0,0,0,5999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Nokia 5310 Xpress Music (Single Sim, 2.1 Inches Display, Assorted Color) - Superb Condition, Like New",NOKIA,0,0,0,2299,MISHTI_ENTERPRISES,"Delhi , Delhi",http://mishtienterprises.shopclues.com
"(Refurbished) Nokia C3-00 (Single SIM , 2.4 Inch Display, Assorted Color) - Superb Condition, Like New",NOKIA,0,0,0,2799,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"(Refurbished) Nokia 6.2 (4 GB RAM, 64 GB Storage, Black) - Superb Condition, Like New",NOKIA,0,0,0,6999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Apple Iphone 6 64 Gb Phone - Superb Condition, Like New",Apple,0,0,0,8499,top rated,"delhi , Delhi",http://top-rated.shopclues.com
"(Refurbished) Vivo Y67 Gold 4GB Ram 64GB Storage - Superb Condition, Like New",Vivo,12,0,2.9,6329,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"(Refurbished) Google Pixel 3 (Black, 4 GB RAM, 64 GB Storage) - Superb Condition, Like New",Google,0,0,0,10999,Schedder Technology Solutions Pvt Ltd,"Gurgaon , Haryana",http://schedder-technology-solutions-pvt-ltd.shopclues.com
"Sia Pro Wow  (Dual Sim, 2.4 Inch Display, 3000mAh Battery, Black, Gold)",SIA,0,0,0,850,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"(Refurbished) Apple Iphone 7 2 Gb RAM 32Gb ROM Single Sim Smartphone - Superb Condition, Like New",iphone,0,0,0,11000,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
"(Refurbished) Redmi Note 7 (3 GB RAM, 32 GB Storage, Blue) - Superb Condition, Like New",Redmi,1,1 Review,1,6599,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"(Refurbished) Apple iPhone 6s (2 GB RAM, 32 GB Storage) - Superb Condition, Like New",Apple,1,0,4,8999,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
"(Refurbished) Redmi Note 7 Pro (6 GB RAM, 128 GB Storage, Neptune Blue) - Superb Condition, Like New",Redmi,0,0,0,7777,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
"(Refurbished) Apple iPhone 8 Plus 64 Gb  Phone - Superb Condition, Like New",Apple,0,0,0,16999,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
Refurbished Xiaomi Redmi Note 6 Pro 4Gb Ram 64Gb Rom Black,Xiaomi,9,1 Review,3.8,5999,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
Refurbished Apple Iphone 7 2 Gb RAM 32Gb ROM Single Sim Smartphone,iphone,6,2 Reviews,4.3,11000,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
Itel Power 410 (Blue)_545clone,iTel,1,0,4,1549,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Redmi Note 4   64 GB Storage 4GB RAM Refurbished,Redmi,0,0,0,5555,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
Nokia 110 DS  (Cyan)_402clone,NOKIA,0,0,0,1749,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Nokia 110 Ds Charcoal_401clone,NOKIA,0,0,0,1749,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Nokia All-New 105 (Dual Sim 1000 mAh Battery, 1.8 Inch Display, Cyan)",NOKIA,2,0,3,1399,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Nokia 106 with Built-in UPI Payment (Single Sim 1000 mAh Battery, 1.8 Inch Display, CHARCOAL)_627clone",NOKIA,0,0,0,1449,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Nokia All-New 105 with Built-in UPI Payments (Single Sim 1000 mAh Battery, 1.8 Inch Display, Red)_622clone",NOKIA,0,0,0,1299,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Nokia 150 2023 (Dual Sim 1.8 Inch Inch Display 1000 mAh Battery Cyan)_614clone,NOKIA,0,0,0,2699,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"(Refurbished) Realme Narzo 10 (4 GB RAM, 128 GB Storage, Blue) - Superb Condition, Like New",Realme,0,0,0,10999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"KARBONN KX 29 (Dual Sim, 2.4 Inch Display, 3000 Mah Battery) (Black + Red)_312clone",Karbonn,0,0,0,1399,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"MTR S1100 (Dual Sim, 2.4 Inch, 3000 mAh Battery, Light Blue)",MTR,0,0,0,1139,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
Refurbished OnePlus 5  6GB RAM 64GB STORAGE,Oneplus,5,1 Review,3.2,8999,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
"MTR BOSS (Dual Sim, 2.4 Inch, 3000 mAh Battery, Maroon)",MTR,0,0,0,1169,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Ringme NINJA  (Dual Sim, 2.4 Inch Display, 3000mAh Battery, Gold)",Ringme,0,0,0,899,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"MTR S1100 (Dual Sim, 2.4 Inch, 3000 mAh Battery, Green)",MTR,1,0,4,1139,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"MTR M300 (Dual Sim, 1.8 Inch, 3000 mAh Battery, Gold)",MTR,1,0,1,1029,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Ringme R1 PRO 2183  (Dual Sim, 1.77 Inch Display, 1000mAh Battery, Blue, Black)",Ringme,0,0,0,650,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"MTR BOLD  (Dual Sim, 2.8 Inch Display, 3000mAh Battery, Blue, Black)",MTR,0,0,0,1100,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Ringme MICRO 2  (Dual Sim, 0.66 Inch Display, 700mAh Battery, ROSE GOLD)",Ringme,0,0,0,890,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"MTR BOLD  (Dual Sim, 2.8 Inch Display, 3000mAh Battery, Green, Black)",MTR,0,0,0,1100,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Ringme R1 me 310  (Dual Sim, 1.8 Inch Display, 1000mAh Battery, White)",Ringme,0,0,0,699,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Ringme R1 R33  (Dual Sim, 1.44 Inch Display, 900mAh Battery, Blue)",Ringme,0,0,0,950,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Ringme 1709  (Dual Sim, 1.8 Inch Display, 1000mAh Battery, Green)",Ringme,1,0,2,650,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"(Refurbished) Redmi Note 6 Pro (4 GB RAM, 64 GB Storage, Red) - Superb Condition, Like New",Redmi,0,0,0,5999,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
"Second Hand (Refurbished) Samsung Galaxy S10e (Black, 6GB RAM, 128GB Storage) - Superb Condition, Like New",Samsung,0,0,0,28999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"Second Hand (Refurbished) Honor 20i (4GB RAM, 128GB Storage, Blue) - Superb Condition, Like New",Honor,0,0,0,8979,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"MTR S900 (Dual Sim, 2.4 Inch, 3000 mAh Battery, Green)",MTR,1,0,2,1199,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Pear P700 (Dual Sim, 1.8 Inch Display, 3000 Mah Battery, Blue)",Pear,1,0,5,836,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
Itel Power 400 (Deep Blue),iTel,0,0,0,1549,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Jmax J06 Dark Blue,JMAX,3,0,2.7,699,Radhekrishan Enterprise,"Delhi , Delhi",http://radhekrishan-enterprise.shopclues.com
Itel Power 410 (deep blue),iTel,0,0,0,1549,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Itel Power 400 (Black),iTel,0,0,0,1549,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Itel Power 100 New (Black),iTel,0,0,0,1320,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Itel Power 100 New (Deep Blue),iTel,1,0,2,2079,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"MTR Raja(Dual Sim, 2.4 Inch Display, 3000 mAh Battery, Light Blue)",MTR,0,0,0,1150,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
Itel it2175 (Deep Blue),iTel,1,0,5,1069,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Itel Magicx (Dual Sim ,2.4 Inch Display, 1200 mAh Battery, Black)",iTel,0,0,0,1799,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Itel it5026 (Blue),iTel,0,0,0,1370,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Refurbished Refublished Vivo V15 Pro Smartphones,Vivo,7,0,3.4,11000,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
Itel Muzik 110 (Black),iTel,0,0,0,1299,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Itel IT5026 (Peacock Green),iTel,0,0,0,1369,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Pear P200 (Dual Sim, 3000 mAh Battery, 1.8 Inches Display, Gold)",Pear,0,0,0,800,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"MTR M400 DUAL SIM, FULL MULTIMEDIA, BRIGHT TORCH WITH 3000 MAH BATTERY,BIG SOUND, AUTO CALL RECORD, MOBILE PHONE",MTR,0,0,0,989,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
Itel Power 400 (Light Blue),iTel,0,0,0,1549,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Kechaoda K55 Pro (Dual Sim, 1.8 inch Display, 400 mAh Battery, Black )",Kechaoda,3,0,3.7,1258,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"(Refurbished) Vivo Y85 (6 GB RAM, 128 GB Storage) - Superb Condition, Like New",Vivo,3,0,3,6999,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"Kechaoda K115 (Dual Sim, 1.44 Inch Display, 850 mAh Battery, Blue )",Kechaoda,0,0,0,1189,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Kechaoda K33 (Dual Sim , 1.4 Inch Display, 800 mAh Battery)",Kechaoda,0,0,0,1250,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Kechaoda K66 The Music House 4 (Dual Sim, 1.8 inch Display, 400 mAh Battery)",Kechaoda,20,1 Review,3.5,1219,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Itel Mx Play (Dual Sim ,1.8 Inch Display, 1900 mAh Battery, Black)",iTel,0,0,0,1999,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Kechaoda K66 The Music House 4 (Dual Sim, 1.8 inch Display, 400 mAh Battery)",Kechaoda,19,3 Reviews,3.7,1200,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"(Refurbished) Redmi 9A (2 GB RAM, 32 GB Storage, Midnight Black) - Superb Condition, Like New",Redmi,0,0,0,7999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"MTR BULLET DUAL SIM, 2.4 INCH, 2000 MAH BATTERY, BIG SOUND, CAMERA, BT, FM, MULTIPLE LANGUAGE SUPPORT, VOICE RECORDING",MTR,0,0,0,1599,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"(Refurbisbed) Honor 20i (6GB RAM, 64GB Storage, Black) (Excellent Condition, Like New)",Honor,0,0,0,8999,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
Nokia 110 1.77 Inch Dual Sim Feature Phone Black,NOKIA,12,1 Review,3.6,1749,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Redmi Note 3 32 GB Storage 3 GB RAM Refurbished,Redmi,0,0,0,4444,S V COLLECTIONS,"Hyderabad , Telangana",http://s-v-collections-1.shopclues.com
Karbonn K-Phone 1 (White + Champagne),Karbonn,0,0,0,1320,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
MTR M6 Bluetooth Dialer Mobile with Dual Sim Dual Standby Camera Mp3 Player Flash Light,MTR,2,0,5,1129,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"MTR M1200 DUAL SIM, FULL MULTIMEDIA WITH BRIGHT TORCH, 3000 MAH BATTERY,BIG SOUND, AUTO CALL RECORD, MOBILE PHONE",MTR,0,0,0,869,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
NOKIA 110 1.77 Inch  Dual Sim (Blue),NOKIA,9,0,3.4,1749,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
MTR M1 Bluetooth Dialer Mobile with Dual SimDual StandbyCameraMp3 PlayerFlash Light,MTR,0,0,0,1129,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
Jmax Legend 4,JMAX,1,0,4,1499,Radhekrishan Enterprise,"Delhi , Delhi",http://radhekrishan-enterprise.shopclues.com
"Second Hand (Refurbished) Vivo Y85 (6 GB RAM, 128 GB Storage) - Superb Condition, Like New",Vivo,0,0,0,6999,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"Second Hand (Refurbished) Vivo Y95 (6GB RAM, 128GB Storage) - Superb Condition, Like New",Vivo,0,0,0,18990,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"Second Hand (Refurbished) Vivo Y85 (6 GB RAM, 128 GB Storage) - Superb Condition, Like New",Vivo,0,0,0,6999,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"MTR RAJA (Dual SIM, 2.4 Inch Display, 3000 mAh Battery, Red)",MTR,1,0,4,1139,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Itel Power 110 (Dual SIM, 1.8 Inch Display, 2500mAh Battery, Champagne Gold)",iTel,0,0,0,1320,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Itel Power110Neo (Dual Sim ,1.8 Inch Display, 2500 mAh Battery, Black)",iTel,0,0,0,1320,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Itel Ace 2 (Dual Sim ,1.8 Inch Display, 1000 mAh Battery, Black)",iTel,1,0,1,899,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Itel it5026 Peacock Blue,iTel,0,0,0,1362,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Itel it5026 (Blue),iTel,0,0,0,1362,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Itel Ace 2 (Dual Sim ,1.8 Inch Display, 1000 mAh Battery, Deep Blue)",iTel,0,0,0,899,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Ringme R1 Plus 2153  (Dual Sim, 1.8 Inch Display, 1000mAh Battery, Red)",Ringme,0,0,0,699,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Ringme Micro 2  (Dual Sim, 0.66 Inch Display, 800mAh Battery, Gold)",Ringme,0,0,0,899,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Ringme R1+ PRO  (Dual Sim, 2.4 Inch Display, 1800mAh Battery, Gold)",Ringme,0,0,0,1890,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
Karbonn K9 (Black And Red),Karbonn,6,1 Review,3,1249,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Gfive Rose 310 (Dual Sim, 4.57 Cm (1.8 Inch) Display, 1000 Mah Battery, Red)",Gfive,0,0,0,700,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"SAREGAMA Carvaan (Dual SIM, 1.8 Inch Display, 800mAh Battery, Classic Black)",Saregama,0,0,0,1499,Super Clone Enterprises,"NEW DELHI , Delhi",http://super-clone-enterprises.shopclues.com
"Ringme R1+ Micro 1  (Dual Sim, 0.66 Inch Display, 800mAh Battery, Gold)",Ringme,0,0,0,1050,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Ringme Supreme R1+ 4G  (Dual Sim, 2.4 Inch Display, 3000mAh Battery, Blue)",Ringme,0,0,0,1899,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Second Hand (Refurbished) Samsung Guru 1200, Black - Superb Condition, Like New",Samsung,0,0,0,1549,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
"Kechaoda K66 Plus (Dual SIM, 1.8 Inch Display, 400 mAh Battery, Silver)",Kechaoda,7,0,3.7,1189,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Itel Sg400(Dual sim, 2.4 Inch Display, 1200 mAh Battery, Aurora Green)_692clone",iTel,0,0,0,1499,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Itel 4 Hour sg200 ( Dual Sim, 1.8 Inch Display, 1200 mAh Battery, Deep Blue)_676clone",iTel,0,0,0,1299,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"(Refurbished) Nokia 105 - Superb Condition, Like New",NOKIA,202,17 Reviews,3,1249,SCSuperClone22,"Gurgaon , Haryana",http://scsuperclone22.shopclues.com
"Itel Ace 2 (Dual Sim ,1.8 Inch Display, 1000 mAh Battery, Deep Blue)_574clone",iTel,0,0,0,899,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"Oneme F11 (Dual Sim, 1.44 Inch Display, 800mAh Battery, Black)",Oneme,0,0,0,899,INFINITY SELLERS,"Delhi , Delhi",http://infinity-sellers.shopclues.com
"Jmax J06 (Dual SIM, 1.8 Inch Display, 1150mAh Battery, Dark Blue)",JMAX,0,0,0,699,Radhekrishan Enterprise,"Delhi , Delhi",http://radhekrishan-enterprise.shopclues.com
Nokia 105 TA-1416 DS,NOKIA,2,1 Review,5,1399,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
KARBONN K9 Yuva (Black Champagne),Karbonn,1,0,4,1149,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
Nokia 105 Ss Blue,NOKIA,3,0,3.3,1299,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
KARBONN K9 Yuva (White Champagne),Karbonn,3,0,3.3,1149,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"KARBONN K9 max (Black, champagne)",Karbonn,3,1 Review,3.3,1399,brand's store,"Firozabad , Uttar Pradesh",http://brands-store-1.shopclues.com
"(Refurbished) Oneplus Nord 2 5G (12 GB RAM, 256 GB Storage, Blue) - Superb Condition, Like New",Oneplus,0,0,0,19499,DIGIBUFF INDIA,"Gurgaon , Haryana",http://digibuff-india.shopclues.com
